Codmun6,Codmun7,cidade,regiao_metropolitana,uf,regiao,veiculos_mapeados,vei100milh,pais,POP,IDHM,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,RDPC
292740,2927408,SALVADOR,RM Salvador,BA,Nordeste,8,0.3,Brasil,2650633,0.759,0.697,0.679,0.835,0.772,973
500270,5002704,CAMPO GRANDE,n/d,MS,Centro-Oeste,7,0.9,Brasil,777917,0.784,0.667,0.724,0.844,0.79,1089.37
160030,1600303,MACAPÁ,n/d,AP,Norte,7,1.8,Brasil,395465,0.733,0.679,0.663,0.82,0.723,717.88
411520,4115200,MARINGÁ,n/d,PR,Sul,7,2.0,Brasil,354512,0.808,0.691,0.768,0.852,0.806,1202.63
150680,1506807,SANTARÉM,n/d,PA,Norte,7,2.4,Brasil,293064,0.691,0.569,0.648,0.807,0.632,409.07
354850,3548500,SANTOS,n/d,SP,Sudeste,7,1.7,Brasil,416553,0.84,0.758,0.807,0.852,0.861,1693.65
510790,5107909,SINOP,n/d,MT,Centro-Oeste,7,6.2,Brasil,112124,0.754,0.571,0.682,0.832,0.755,877.68
221100,2211001,TERESINA,n/d,PI,Nordeste,7,0.9,Brasil,806168,0.751,0.642,0.707,0.82,0.731,757.57
320530,3205309,VITÓRIA,n/d,ES,Sudeste,7,2.2,Brasil,325399,0.845,0.789,0.805,0.855,0.876,1866.58
350950,3509502,CAMPINAS,n/d,SP,Sudeste,6,0.6,Brasil,1071983,0.805,0.677,0.731,0.86,0.829,1390.83
210330,2103307,CODÓ,n/d,MA,Nordeste,6,5.1,Brasil,117958,0.595,0.345,0.492,0.754,0.568,273.45
172100,1721000,PALMAS,n/d,TO,Norte,6,2.7,Brasil,225432,0.788,0.746,0.749,0.827,0.789,1087.35
150060,1500602,ALTAMIRA,n/d,PA,Norte,5,5.1,Brasil,98183,0.665,0.461,0.548,0.811,0.662,492.05
170210,1702109,ARAGUAÍNA,n/d,TO,Norte,5,3.3,Brasil,149300,0.752,0.639,0.712,0.821,0.727,737.63
350600,3506003,BAURU,n/d,SP,Sudeste,5,1.5,Brasil,339422,0.801,0.672,0.752,0.854,0.8,1163.86
311340,3113404,CARATINGA,n/d,MG,Sudeste,5,5.9,Brasil,84526,0.706,0.451,0.603,0.836,0.697,610.29
420540,4205407,FLORIANÓPOLIS,n/d,SC,Sul,5,1.2,Brasil,417579,0.847,0.8,0.8,0.873,0.87,1798.12
313670,3136702,JUIZ DE FORA,n/d,MG,Sudeste,5,1.0,Brasil,512779,0.778,0.65,0.711,0.844,0.784,1050.88
352690,3526902,LIMEIRA,n/d,SP,Sudeste,5,1.8,Brasil,275032,0.775,0.61,0.719,0.852,0.761,910.85
210860,2108603,PINHEIRO,n/d,MA,Nordeste,5,6.4,Brasil,77802,0.637,0.424,0.579,0.771,0.579,292.88
411990,4119905,PONTA GROSSA,n/d,PR,Sul,5,1.6,Brasil,309810,0.763,0.614,0.703,0.837,0.755,877.1
354980,3549805,SÃO JOSÉ DO RIO PRETO,n/d,SP,Sudeste,5,1.2,Brasil,405342,0.797,0.661,0.748,0.846,0.801,1169.16
510795,5107958,TANGARÁ DA SERRA,n/d,MT,Centro-Oeste,5,6.0,Brasil,82699,0.729,0.522,0.626,0.825,0.749,846.59
317020,3170206,UBERLÂNDIA,n/d,MG,Sudeste,5,0.8,Brasil,600747,0.789,0.646,0.716,0.885,0.776,1001.45
280030,2800308,ARACAJU,n/d,SE,Nordeste,4,0.7,Brasil,565274,0.77,0.695,0.708,0.823,0.784,1052.03
210140,2101400,BALSAS,n/d,MA,Nordeste,4,4.8,Brasil,83302,0.687,0.514,0.597,0.807,0.674,531.6
250400,2504009,CAMPINA GRANDE,n/d,PB,Nordeste,4,1.0,Brasil,382571,0.72,0.574,0.654,0.812,0.702,630.03
330100,3301009,CAMPOS DOS GOYTACAZES,n/d,RJ,Sudeste,4,0.9,Brasil,460592,0.716,0.555,0.619,0.83,0.715,682.59
410480,4104808,CASCAVEL,n/d,PR,Sul,4,1.4,Brasil,281772,0.782,0.63,0.728,0.846,0.776,1003.38
210300,2103000,CAXIAS,n/d,MA,Nordeste,4,2.6,Brasil,154595,0.624,0.414,0.543,0.753,0.595,324.9
510250,5102504,CÁCERES,n/d,MT,Centro-Oeste,4,4.6,Brasil,87269,0.708,0.525,0.633,0.813,0.691,590.43
410840,4108403,FRANCISCO BELTRÃO,n/d,PR,Sul,4,5.1,Brasil,77938,0.774,0.609,0.726,0.844,0.758,895.36
352230,3522307,ITAPETININGA,n/d,SP,Sudeste,4,2.8,Brasil,140581,0.763,0.598,0.705,0.864,0.728,741.64
411370,4113700,LONDRINA,n/d,PR,Sul,4,0.8,Brasil,503548,0.778,0.649,0.712,0.837,0.789,1083.35
431440,4314407,PELOTAS,n/d,RS,Sul,4,1.2,Brasil,326650,0.739,0.58,0.632,0.844,0.758,894.35
354340,3543402,RIBEIRÃO PRETO,n/d,SP,Sudeste,4,0.7,Brasil,599026,0.8,0.683,0.739,0.844,0.82,1314.04
316470,3164704,SÃO SEBASTIÃO DO PARAÍSO,n/d,MG,Sudeste,4,6.2,Brasil,64629,0.722,0.485,0.613,0.836,0.735,775.73
317070,3170701,VARGINHA,n/d,MG,Sudeste,4,3.3,Brasil,122584,0.778,0.629,0.707,0.875,0.76,904.57
350160,3501608,AMERICANA,n/d,SP,Sudeste,3,1.4,Brasil,209811,0.811,0.651,0.76,0.876,0.8,1161.68
520110,5201108,ANÁPOLIS,n/d,GO,Centro-Oeste,3,0.9,Brasil,333067,0.737,0.609,0.66,0.822,0.737,785.17
350320,3503208,ARARAQUARA,n/d,SP,Sudeste,3,1.5,Brasil,206646,0.815,0.687,0.782,0.877,0.788,1080.66
410200,4102000,ASSIS CHATEAUBRIAND,n/d,PR,Sul,3,9.1,Brasil,32901,0.729,0.467,0.633,0.857,0.713,676.1
210005,2100055,AÇAILÂNDIA,n/d,MA,Nordeste,3,2.9,Brasil,103752,0.672,0.464,0.602,0.785,0.643,438.56
420200,4202008,BALNEÁRIO CAMBORIÚ,n/d,SC,Sul,3,2.8,Brasil,107149,0.845,0.763,0.789,0.894,0.854,1625.59
310560,3105608,BARBACENA,n/d,MG,Sudeste,3,2.4,Brasil,124847,0.769,0.569,0.687,0.881,0.751,854.27
510180,5101803,BARRA DO GARÇAS,n/d,MT,Centro-Oeste,3,5.3,Brasil,56419,0.748,0.604,0.693,0.817,0.738,789.99
350570,3505708,BARUERI,RM São Paulo,SP,Sudeste,3,1.2,Brasil,240055,0.786,0.631,0.708,0.866,0.791,1095.84
350590,3505906,BATATAIS,n/d,SP,Sudeste,3,5.3,Brasil,56264,0.761,0.563,0.685,0.84,0.766,941.79
430210,4302105,BENTO GONÇALVES,n/d,RS,Sul,3,2.8,Brasil,106666,0.778,0.614,0.695,0.842,0.805,1196.56
420240,4202404,BLUMENAU,n/d,SC,Sul,3,1.0,Brasil,306393,0.806,0.659,0.722,0.894,0.812,1253.17
110004,1100049,CACOAL,n/d,RO,Norte,3,3.8,Brasil,78141,0.718,0.488,0.62,0.821,0.727,738.06
520450,5204508,CALDAS NOVAS,n/d,GO,Centro-Oeste,3,4.3,Brasil,69852,0.733,0.573,0.64,0.832,0.739,794.78
150215,1502152,CANAÃ DOS CARAJÁS,n/d,PA,Norte,3,11.3,Brasil,26526,0.673,0.501,0.569,0.801,0.67,517.33
260410,2604106,CARUARU,n/d,PE,Nordeste,3,1.0,Brasil,313111,0.677,0.468,0.569,0.799,0.681,553.99
150240,1502400,CASTANHAL,RM Belém,PA,Norte,3,1.7,Brasil,172265,0.673,0.536,0.582,0.8,0.654,467.32
351110,3511102,CATANDUVA,n/d,SP,Sudeste,3,2.7,Brasil,112210,0.785,0.611,0.74,0.853,0.767,945.05
311550,3115508,CAXAMBU,n/d,MG,Sudeste,3,14.0,Brasil,21489,0.743,0.535,0.629,0.848,0.77,963.25
320150,3201506,COLATINA,n/d,ES,Sudeste,3,2.7,Brasil,110795,0.746,0.528,0.668,0.841,0.738,788.29
510320,5103205,COLÍDER,n/d,MT,Centro-Oeste,3,9.8,Brasil,30525,0.713,0.423,0.604,0.819,0.732,758.67
420460,4204608,CRICIÚMA,n/d,SC,Sul,3,1.6,Brasil,190535,0.788,0.639,0.737,0.846,0.786,1062.53
120020,1200203,CRUZEIRO DO SUL,n/d,AC,Norte,3,3.8,Brasil,77987,0.664,0.479,0.582,0.776,0.648,450.06
312090,3120904,CURVELO,n/d,MG,Sudeste,3,4.1,Brasil,73637,0.713,0.48,0.617,0.851,0.689,581.65
312230,3122306,DIVINÓPOLIS,n/d,MG,Sudeste,3,1.4,Brasil,211866,0.764,0.593,0.702,0.844,0.753,868.57
320190,3201902,DOMINGOS MARTINS,n/d,ES,Sudeste,3,9.4,Brasil,31784,0.669,0.327,0.528,0.833,0.68,551.74
312710,3127107,FRUTAL,n/d,MG,Sudeste,3,5.6,Brasil,53170,0.73,0.487,0.615,0.865,0.73,752.01
312770,3127701,GOVERNADOR VALADARES,n/d,MG,Sudeste,3,1.1,Brasil,261663,0.727,0.549,0.644,0.834,0.714,678.74
410940,4109401,GUARAPUAVA,n/d,PR,Sul,3,1.8,Brasil,165849,0.731,0.519,0.628,0.853,0.73,750.09
351960,3519600,IBITINGA,n/d,SP,Sudeste,3,5.7,Brasil,52956,0.747,0.516,0.667,0.846,0.738,791.99
313120,3131208,IPANEMA,n/d,MG,Sudeste,3,16.6,Brasil,18079,0.693,0.387,0.586,0.848,0.67,518.1
420820,4208203,ITAJAÍ,n/d,SC,Sul,3,1.6,Brasil,182637,0.795,0.646,0.73,0.884,0.778,1014
352390,3523909,ITU,n/d,SP,Sudeste,3,2.0,Brasil,153310,0.773,0.621,0.692,0.854,0.782,1038.14
521150,5211503,ITUMBIARA,n/d,GO,Centro-Oeste,3,3.3,Brasil,92229,0.752,0.556,0.682,0.838,0.744,821.43
313620,3136207,JOÃO MONLEVADE,n/d,MG,Sudeste,3,4.1,Brasil,73350,0.758,0.592,0.708,0.849,0.724,724.4
313630,3136306,JOÃO PINHEIRO,n/d,MG,Sudeste,3,6.7,Brasil,44883,0.697,0.465,0.63,0.788,0.683,562.24
313780,3137809,LAMBARI,n/d,MG,Sudeste,3,15.4,Brasil,19460,0.711,0.443,0.596,0.871,0.693,597.16
510560,5105606,MATUPÁ,n/d,MT,Centro-Oeste,3,21.2,Brasil,14121,0.716,0.462,0.631,0.824,0.706,649.23
352930,3529302,MATÃO,n/d,SP,Sudeste,3,3.9,Brasil,76679,0.773,0.57,0.713,0.847,0.766,940.44
353060,3530607,MOGI DAS CRUZES,RM São Paulo,SP,Sudeste,3,0.8,Brasil,386276,0.783,0.662,0.74,0.851,0.762,916.81
314330,3143302,MONTES CLAROS,n/d,MG,Sudeste,3,0.8,Brasil,359278,0.77,0.646,0.744,0.868,0.707,650.62
150530,1505304,ORIXIMINÁ,n/d,PA,Norte,3,4.8,Brasil,62617,0.623,0.418,0.52,0.778,0.599,332.29
314610,3146107,OURO PRETO,n/d,MG,Sudeste,3,4.3,Brasil,69836,0.741,0.584,0.677,0.834,0.721,710.55
314700,3147006,PARACATU,n/d,MG,Sudeste,3,3.6,Brasil,84327,0.744,0.556,0.685,0.854,0.704,637.8
314790,3147907,PASSOS,n/d,MG,Sudeste,3,2.8,Brasil,105700,0.756,0.525,0.658,0.886,0.741,802.97
314800,3148004,PATOS DE MINAS,n/d,MG,Sudeste,3,2.2,Brasil,138003,0.765,0.576,0.698,0.855,0.749,843.57
353710,3537107,PEDREIRA,n/d,SP,Sudeste,3,7.2,Brasil,41401,0.769,0.574,0.701,0.864,0.75,853.76
315120,3151206,PIRAPORA,n/d,MG,Sudeste,3,5.7,Brasil,52808,0.731,0.591,0.68,0.828,0.693,596.44
510675,5106752,PONTES E LACERDA,n/d,MT,Centro-Oeste,3,7.3,Brasil,41113,0.703,0.482,0.605,0.807,0.711,665.92
315250,3152501,POUSO ALEGRE,n/d,MG,Sudeste,3,2.3,Brasil,129577,0.774,0.619,0.704,0.872,0.755,878.26
354140,3541406,PRESIDENTE PRUDENTE,n/d,SP,Sudeste,3,1.5,Brasil,205558,0.806,0.674,0.774,0.858,0.788,1080.22
330420,3304201,RESENDE,n/d,RJ,Sudeste,3,2.5,Brasil,119435,0.768,0.664,0.709,0.839,0.762,915.21
431560,4315602,RIO GRANDE,n/d,RS,Sul,3,1.5,Brasil,195482,0.744,0.584,0.637,0.861,0.752,859.2
521880,5218805,RIO VERDE,n/d,GO,Centro-Oeste,3,1.7,Brasil,175474,0.754,0.556,0.656,0.853,0.765,936.75
150618,1506187,RONDON DO PARÁ,n/d,PA,Norte,3,6.4,Brasil,46787,0.602,0.337,0.457,0.788,0.606,346.74
354630,3546306,SANTA CRUZ DAS PALMEIRAS,n/d,SP,Sudeste,3,10.1,Brasil,29824,0.728,0.48,0.635,0.815,0.746,829.66
210980,2109809,SANTA HELENA,n/d,MA,Nordeste,3,7.7,Brasil,39056,0.571,0.336,0.471,0.746,0.531,217.94
431730,4317301,SANTA VITÓRIA DO PALMAR,n/d,RS,Sul,3,9.7,Brasil,30837,0.712,0.476,0.591,0.861,0.709,657.76
432070,4320701,SOBRADINHO,n/d,RS,Sul,3,21.2,Brasil,14125,0.743,0.52,0.647,0.861,0.735,775.79
355220,3552205,SOROCABA,n/d,SP,Sudeste,3,0.5,Brasil,581667,0.798,0.677,0.762,0.843,0.792,1107.19
354910,3549102,SÃO JOÃO DA BOA VISTA,n/d,SP,Sudeste,3,3.6,Brasil,83244,0.797,0.624,0.749,0.871,0.776,998.31
316250,3162500,SÃO JOÃO DEL REI,n/d,MG,Sudeste,3,3.6,Brasil,83977,0.758,0.574,0.69,0.86,0.733,764.74
316370,3163706,SÃO LOURENÇO,n/d,MG,Sudeste,3,7.3,Brasil,41320,0.759,0.588,0.673,0.871,0.746,831.32
316860,3168606,TEÓFILO OTONI,n/d,MG,Sudeste,3,2.3,Brasil,133143,0.701,0.492,0.598,0.824,0.698,615.34
412770,4127700,TOLEDO,n/d,PR,Sul,3,2.5,Brasil,118908,0.768,0.586,0.702,0.855,0.755,876.72
317010,3170107,UBERABA,n/d,MG,Sudeste,3,1.0,Brasil,292644,0.772,0.63,0.705,0.845,0.772,978.01
317040,3170404,UNAÍ,RIDE DF,MG,Sudeste,3,3.9,Brasil,76546,0.736,0.488,0.651,0.847,0.723,720.51
211280,2112803,VIANA,n/d,MA,Nordeste,3,6.1,Brasil,49314,0.618,0.421,0.548,0.758,0.567,272.76
293330,2933307,VITÓRIA DA CONQUISTA,n/d,BA,Nordeste,3,1.0,Brasil,304599,0.678,0.493,0.581,0.788,0.681,555.66
150040,1500404,ALENQUER,n/d,PA,Norte,2,3.8,Brasil,52393,0.564,0.315,0.436,0.779,0.529,215.33
310160,3101607,ALFENAS,n/d,MG,Sudeste,2,2.7,Brasil,73347,0.761,0.568,0.712,0.841,0.737,783.41
510025,5100250,ALTA FLORESTA,n/d,MT,Centro-Oeste,2,4.1,Brasil,48593,0.714,0.496,0.629,0.817,0.709,660.84
310210,3102100,ALTO RIO DOCE,n/d,MG,Sudeste,2,16.6,Brasil,12053,0.62,0.264,0.483,0.828,0.595,323.95
310260,3102605,ANDRADAS,n/d,MG,Sudeste,2,5.4,Brasil,37150,0.734,0.425,0.617,0.878,0.731,754.39
330010,3300100,ANGRA DOS REIS,n/d,RJ,Sudeste,2,1.2,Brasil,168814,0.724,0.554,0.605,0.846,0.74,798.68
350250,3502507,APARECIDA,n/d,SP,Sudeste,2,5.8,Brasil,34630,0.755,0.635,0.706,0.828,0.735,775.17
520140,5201405,APARECIDA DE GOIÂNIA,n/d,GO,Centro-Oeste,2,0.4,Brasil,452269,0.718,0.57,0.62,0.834,0.716,689.3
410140,4101408,APUCARANA,n/d,PR,Sul,2,1.7,Brasil,120486,0.748,0.548,0.668,0.845,0.741,804.81
410150,4101507,ARAPONGAS,n/d,PR,Sul,2,1.9,Brasil,103954,0.748,0.567,0.669,0.834,0.751,855.02
350330,3503307,ARARAS,n/d,SP,Sudeste,2,1.7,Brasil,117824,0.781,0.617,0.728,0.859,0.763,921.76
310400,3104007,ARAXÁ,n/d,MG,Sudeste,2,2.1,Brasil,93153,0.772,0.628,0.709,0.858,0.756,883.88
350280,3502804,ARAÇATUBA,n/d,SP,Sudeste,2,1.1,Brasil,180537,0.788,0.643,0.744,0.841,0.782,1036.09
250110,2501104,AREIA,n/d,PB,Nordeste,2,8.4,Brasil,23803,0.594,0.311,0.467,0.756,0.593,319.92
110002,1100023,ARIQUEMES,n/d,RO,Norte,2,2.2,Brasil,89766,0.702,0.514,0.6,0.806,0.716,689.95
150090,1500909,AUGUSTO CORRÊA,n/d,PA,Norte,2,4.9,Brasil,40442,0.52,0.253,0.38,0.772,0.48,159.05
210160,2101608,BARRA DO CORDA,n/d,MA,Nordeste,2,2.4,Brasil,82392,0.606,0.345,0.498,0.763,0.585,305.61
330040,3300407,BARRA MANSA,n/d,RJ,Sudeste,2,1.1,Brasil,177326,0.729,0.582,0.657,0.819,0.72,705.1
350610,3506102,BEBEDOURO,n/d,SP,Sudeste,2,2.7,Brasil,74728,0.78,0.594,0.735,0.853,0.756,881.64
350635,3506359,BERTIOGA,n/d,SP,Sudeste,2,4.2,Brasil,47239,0.73,0.542,0.654,0.817,0.727,736.03
410310,4103107,BOCAIÚVA DO SUL,n/d,PR,Sul,2,18.2,Brasil,10961,0.64,0.335,0.473,0.816,0.679,547.26
350750,3507506,BOTUCATU,n/d,SP,Sudeste,2,1.6,Brasil,126813,0.8,0.653,0.746,0.869,0.79,1089.1
150170,1501709,BRAGANÇA,n/d,PA,Norte,2,1.8,Brasil,112709,0.6,0.399,0.486,0.755,0.589,311.97
350760,3507605,BRAGANÇA PAULISTA,n/d,SP,Sudeste,2,1.4,Brasil,145407,0.776,0.623,0.704,0.861,0.772,974.08
420280,4202800,BRAÇO DO NORTE,n/d,SC,Sul,2,6.9,Brasil,28879,0.778,0.59,0.716,0.881,0.746,831.77
310910,3109105,BUENO BRANDÃO,n/d,MG,Sudeste,2,18.5,Brasil,10837,0.658,0.27,0.507,0.848,0.662,491.08
320120,3201209,CACHOEIRO DE ITAPEMIRIM,n/d,ES,Sudeste,2,1.1,Brasil,188790,0.746,0.561,0.677,0.837,0.733,763.71
430360,4303608,CAMBARÁ DO SUL,n/d,RS,Sul,2,30.7,Brasil,6511,0.697,0.454,0.574,0.838,0.705,643.45
150210,1502103,CAMETÁ,n/d,PA,Norte,2,1.7,Brasil,120687,0.577,0.391,0.474,0.754,0.538,226.99
510267,5102678,CAMPO VERDE,n/d,MT,Centro-Oeste,2,6.5,Brasil,30553,0.75,0.562,0.67,0.834,0.755,878.37
520490,5204904,CAMPOS BELOS,n/d,GO,Centro-Oeste,2,10.9,Brasil,18340,0.692,0.476,0.616,0.815,0.661,487.96
420360,4203600,CAMPOS NOVOS,n/d,SC,Sul,2,6.1,Brasil,32596,0.742,0.522,0.658,0.861,0.721,708.77
150230,1502301,CAPITÃO POÇO,n/d,PA,Norte,2,3.9,Brasil,51604,0.548,0.275,0.385,0.747,0.573,283.1
311330,3113305,CARANGOLA,n/d,MG,Sudeste,2,6.2,Brasil,32065,0.695,0.436,0.573,0.837,0.699,618.24
311440,3114402,CARMO DO RIO CLARO,n/d,MG,Sudeste,2,9.8,Brasil,20308,0.733,0.469,0.649,0.85,0.715,685.17
311530,3115300,CATAGUASES,n/d,MG,Sudeste,2,2.9,Brasil,69329,0.751,0.546,0.685,0.861,0.718,699.57
290750,2907509,CATU,n/d,BA,Nordeste,2,3.9,Brasil,50949,0.677,0.512,0.578,0.814,0.66,486.05
430510,4305108,CAXIAS DO SUL,n/d,RS,Sul,2,0.5,Brasil,433304,0.782,0.668,0.686,0.86,0.812,1253.93
420420,4204202,CHAPECÓ,n/d,SC,Sul,2,1.1,Brasil,181705,0.79,0.63,0.727,0.871,0.779,1017.34
210350,2103505,COLINAS,n/d,MA,Nordeste,2,5.1,Brasil,38953,0.596,0.335,0.524,0.709,0.571,279.81
410590,4105904,COLORADO,n/d,PR,Sul,2,9.0,Brasil,22152,0.73,0.51,0.649,0.804,0.747,833.7
311750,3117504,CONCEIÇÃO DO MATO DENTRO,n/d,MG,Sudeste,2,11.2,Brasil,17835,0.634,0.332,0.517,0.794,0.622,384.42
420430,4204301,CONCÓRDIA,n/d,SC,Sul,2,2.9,Brasil,68285,0.8,0.599,0.756,0.872,0.777,1009.49
410640,4106407,CORNÉLIO PROCÓPIO,n/d,PR,Sul,2,4.3,Brasil,46608,0.759,0.593,0.692,0.848,0.746,828.19
311940,3119401,CORONEL FABRICIANO,n/d,MG,Sudeste,2,1.9,Brasil,103319,0.755,0.586,0.696,0.865,0.715,685.48
500320,5003207,CORUMBÁ,n/d,MS,Centro-Oeste,2,1.9,Brasil,102596,0.7,0.546,0.586,0.834,0.701,627.1
270230,2702306,CORURIPE,n/d,AL,Nordeste,2,3.9,Brasil,51678,0.626,0.382,0.541,0.769,0.591,315.85
150277,1502772,CURIONÓPOLIS,n/d,PA,Norte,2,11.0,Brasil,18237,0.636,0.395,0.536,0.809,0.592,319.35
312160,3121605,DIAMANTINA,n/d,MG,Sudeste,2,4.4,Brasil,45453,0.716,0.513,0.632,0.839,0.693,597.41
430660,4306601,DOM PEDRITO,n/d,RS,Sul,2,5.2,Brasil,38512,0.708,0.469,0.585,0.848,0.715,686.15
500370,5003702,DOURADOS,n/d,MS,Centro-Oeste,2,1.0,Brasil,194084,0.747,0.587,0.657,0.843,0.753,866.4
330170,3301702,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Sudeste,2,0.2,Brasil,853747,0.711,0.584,0.624,0.833,0.692,592.81
430700,4307005,ERECHIM,n/d,RS,Sul,2,2.1,Brasil,95232,0.776,0.629,0.716,0.833,0.782,1038.39
280210,2802106,ESTÂNCIA,n/d,SE,Nordeste,2,3.1,Brasil,64138,0.647,0.459,0.552,0.782,0.627,395.41
230428,2304285,EUSÉBIO,RM Fortaleza,CE,Nordeste,2,4.4,Brasil,45707,0.701,0.525,0.621,0.794,0.7,623.01
312610,3126109,FORMIGA,n/d,MG,Sudeste,2,3.1,Brasil,64484,0.755,0.507,0.676,0.874,0.729,746.8
410830,4108304,FOZ DO IGUAÇU,n/d,PR,Sul,2,0.8,Brasil,254276,0.751,0.591,0.661,0.858,0.748,842.26
520910,5209101,GOIATUBA,n/d,GO,Centro-Oeste,2,6.2,Brasil,32149,0.725,0.487,0.627,0.825,0.737,785.84
430940,4309407,GUAPORÉ,n/d,RS,Sul,2,8.8,Brasil,22658,0.765,0.512,0.685,0.837,0.781,1035.41
410930,4109302,GUARANIAÇU,n/d,PR,Sul,2,13.8,Brasil,14492,0.677,0.345,0.528,0.841,0.698,614.94
510410,5104104,GUARANTÃ DO NORTE,n/d,MT,Centro-Oeste,2,6.2,Brasil,32121,0.703,0.469,0.609,0.826,0.692,594.14
320240,3202405,GUARAPARI,n/d,ES,Sudeste,2,1.9,Brasil,104656,0.731,0.564,0.626,0.837,0.746,830.51
351870,3518701,GUARUJÁ,n/d,SP,Sudeste,2,0.7,Brasil,290055,0.751,0.594,0.679,0.854,0.729,745
312870,3128709,GUAXUPÉ,n/d,MG,Sudeste,2,4.1,Brasil,49148,0.751,0.524,0.659,0.88,0.729,746.7
313090,3130903,INHAPIM,n/d,MG,Sudeste,2,8.3,Brasil,24155,0.658,0.323,0.535,0.829,0.642,434.81
291460,2914604,IRECÊ,n/d,BA,Nordeste,2,3.0,Brasil,65844,0.691,0.514,0.643,0.776,0.661,488.15
313170,3131703,ITABIRA,n/d,MG,Sudeste,2,1.8,Brasil,109507,0.756,0.576,0.678,0.873,0.729,744.61
291480,2914802,ITABUNA,n/d,BA,Nordeste,2,1.0,Brasil,203181,0.712,0.576,0.643,0.807,0.695,605.12
150360,1503606,ITAITUBA,n/d,PA,Norte,2,2.1,Brasil,95626,0.64,0.417,0.51,0.8,0.644,440.6
110110,1101104,ITAPUÃ DO OESTE,n/d,RO,Norte,2,23.7,Brasil,8443,0.614,0.34,0.488,0.751,0.633,411.36
352340,3523404,ITATIBA,n/d,SP,Sudeste,2,2.0,Brasil,101022,0.778,0.599,0.708,0.844,0.788,1080.74
313380,3133808,ITAÚNA,n/d,MG,Sudeste,2,2.4,Brasil,84936,0.758,0.548,0.685,0.85,0.749,847.74
313420,3134202,ITUIUTABA,n/d,MG,Sudeste,2,2.1,Brasil,96689,0.739,0.513,0.644,0.84,0.745,824.46
320300,3203007,IÚNA,n/d,ES,Sudeste,2,7.4,Brasil,27207,0.666,0.381,0.537,0.829,0.665,501.21
352470,3524709,JAGUARIÚNA,n/d,SP,Sudeste,2,4.5,Brasil,44108,0.784,0.635,0.715,0.862,0.782,1038.61
420880,4208807,JAGUARUNA,n/d,SC,Sul,2,11.6,Brasil,17280,0.721,0.446,0.628,0.83,0.719,701.05
313510,3135100,JANAÚBA,n/d,MG,Sudeste,2,3.0,Brasil,66381,0.696,0.475,0.649,0.796,0.654,468.29
313520,3135209,JANUÁRIA,n/d,MG,Sudeste,2,3.1,Brasil,65174,0.658,0.445,0.568,0.82,0.611,359.19
110011,1100114,JARU,n/d,RO,Norte,2,3.9,Brasil,51715,0.689,0.43,0.577,0.825,0.687,575.14
521190,5211909,JATAÍ,n/d,GO,Centro-Oeste,2,2.3,Brasil,87041,0.757,0.542,0.656,0.856,0.774,987.04
313560,3135605,JEQUITAÍ,n/d,MG,Sudeste,2,25.3,Brasil,7912,0.643,0.363,0.552,0.797,0.605,345.53
110012,1100122,JI-PARANÁ,n/d,RO,Norte,2,1.7,Brasil,115896,0.714,0.532,0.617,0.81,0.728,743.35
420900,4209003,JOAÇABA,n/d,SC,Sul,2,7.5,Brasil,26807,0.827,0.674,0.771,0.891,0.823,1338.5
420910,4209102,JOINVILLE,n/d,SC,Sul,2,0.4,Brasil,512406,0.809,0.709,0.749,0.889,0.795,1126.74
230730,2307304,JUAZEIRO DO NORTE,n/d,CE,Nordeste,2,0.8,Brasil,248222,0.694,0.528,0.642,0.81,0.644,439.53
352590,3525904,JUNDIAÍ,n/d,SP,Sudeste,2,0.5,Brasil,368777,0.822,0.674,0.768,0.866,0.834,1431.55
210570,2105708,LAGO DA PEDRA,n/d,MA,Nordeste,2,4.3,Brasil,46009,0.589,0.321,0.502,0.724,0.561,263.13
411320,4113205,LAPA,RM Curitiba,PR,Sul,2,4.5,Brasil,44798,0.706,0.448,0.595,0.848,0.696,608.6
160027,1600279,LARANJAL DO JARI,n/d,AP,Norte,2,5.0,Brasil,39662,0.665,0.549,0.573,0.801,0.641,432.92
313820,3138203,LAVRAS,n/d,MG,Sudeste,2,2.2,Brasil,91582,0.782,0.618,0.719,0.88,0.757,889.65
320320,3203205,LINHARES,n/d,ES,Sudeste,2,1.4,Brasil,139823,0.724,0.531,0.63,0.834,0.721,711.38
510525,5105259,LUCAS DO RIO VERDE,n/d,MT,Centro-Oeste,2,4.4,Brasil,45306,0.768,0.624,0.71,0.833,0.766,938.65
313940,3139409,MANHUAÇU,n/d,MG,Sudeste,2,2.5,Brasil,79311,0.689,0.426,0.563,0.839,0.692,592.99
314000,3140001,MARIANA,n/d,MG,Sudeste,2,3.7,Brasil,53910,0.742,0.595,0.664,0.874,0.705,641.84
500560,5005608,MIRANDA,n/d,MS,Centro-Oeste,2,7.9,Brasil,25270,0.632,0.39,0.507,0.782,0.638,424.44
353050,3530508,MOCOCA,n/d,SP,Sudeste,2,3.0,Brasil,65734,0.762,0.584,0.709,0.827,0.756,881.99
353070,3530706,MOGI GUAÇU,n/d,SP,Sudeste,2,1.5,Brasil,136821,0.774,0.598,0.736,0.852,0.74,802.19
